text,category,orig_idx
What is this fee for card payment?,card_payment_fee_charged,2565
I believe my card has been compromised as there are funds showing that I did not receive.,cash_withdrawal_not_recognised,8818
Why did using an ATM cause me to have an extra fee charged?,cash_withdrawal_charge,9362
I want to close my account & I will never do business with you again.,terminate_account,6197
why wasn't a transfer to account approved,beneficiary_not_allowed,7118
Why would you decline my card?,declined_card_payment,5933
ATM only gave me $20 instead of $100,wrong_amount_of_cash_received,2480
I tried activating my card and it didn't work,activate_my_card,9273
I lost track of my card,lost_or_stolen_card,1512
How do I activate my new card I just got?,activate_my_card,9203
"Hey I want to get a refund on something I bought, but not sure how to go about it. Can you please just cancel the payment, I have not received the item yet.",request_refund,5388
What do I do?  My card is broken.,card_not_working,1269
There is a strange charge on my debit statement,direct_debit_payment_not_recognised,4637
I believe my card payment were reverted,reverted_card_payment?,6761
How come I was charged a transaction of $1?,extra_charge_on_statement,719
I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,top_up_failed,8506
I have a second credit card from the US. Will you take it?,supported_cards_and_currencies,2922
Why did my credit card get declined for top up?,top_up_failed,8480
What is the present state of the exchange rate?,exchange_rate,350
I took out money from the ATM and it's still showing as pending?,pending_cash_withdrawal,855
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,declined_cash_withdrawal,5059
Why does my statement have an extra fee?,extra_charge_on_statement,638
can you express my card to me?,card_delivery_estimate,1074
How do I top-up automatically?,automatic_top_up,1195
I tried the wrong PIN too many times.,pin_blocked,1692
Help me cancel a transaction.,cancel_transfer,2152
"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what's going on?",top_up_reverted,3165
"For some reason, I'm unable to transfer funds.",beneficiary_not_allowed,7031
I have my card now how do I activate it?,activate_my_card,9259
is there a frequent currency discount?,exchange_charge,8988
My card did not work at store.,declined_card_payment,5918
why was i chargged,transfer_fee_charged,7218
Where are the ATMs that accept this card?,atm_support,4571
How long will a cash withdrawal be pending?,pending_cash_withdrawal,829
"Help me please, I need to top up cash.",top_up_by_cash_or_cheque,7933
What are the steps for depositing cash into my account?,top_up_by_cash_or_cheque,7971
Can you explain why my payment is still pending?,pending_transfer,6088
How long will it take the money to appear in my account?,transfer_timing,6666
when i travel can it top up automatically,automatic_top_up,1162
Where's my virtual card,getting_virtual_card,3025
I bought an item at the wrong exchange rate.,card_payment_wrong_exchange_rate,530
My money disappeared right when I tried to top up,topping_up_by_card,4325
I sent money to a person and they haven't received the payment yet.,transfer_not_received_by_recipient,2705
I was charged multiple times at the same location at the same time,transaction_charged_twice,6372
It looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,528
I have two of the same charges on my account!,transaction_charged_twice,6336
I'll send a check to top up my account,top_up_by_cash_or_cheque,8006
Does the fee for exchange change?,card_payment_wrong_exchange_rate,472
There are duplicate transactions on my account,transaction_charged_twice,6455
"I wanted to buy something online yesterday, but I could not because the card got declined on the day of and the following day. What is wrong with the card?",declined_transfer,5632
how much will I be charged for making a transfer?,top_up_by_bank_transfer_charge,1860
How do I perform identity checks?,verify_my_identity,9792
"HI,Accordingly you offer crypto top up but it doesn't seem to be working? Money just disappeared from my account.What should be done now?",top_up_reverted,3227
Do you support countries other than mine?,country_support,9972
I got the incorrect amount of money given to me from my account,wrong_amount_of_cash_received,2496
I am still waiting for verification.  Can I use my account before I am verified?,why_verify_identity,3840
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged,7259
Why has my top-up not worked?,top_up_failed,8603
How can I tell if my top-up has been cancelled?,top_up_reverted,3220
"I'm trying to verify my top up card, how do I do that?",verify_top_up,7739
I need to exchange a currency - can I do that here?,exchange_via_app,1448
What do I do to link my new card?,card_linking,251
Would I be able to open an account for my daughter?,age_limit,1631
Can you change my currency to EUR?,fiat_currency_support,996
Why use a disposable card?,get_disposable_virtual_card,8377
Why was I charged a fee when making this transfer when I shouldn't have been?,transfer_fee_charged,7328
This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,transfer_fee_charged,7236
How do I top-up my card with a cheque?,top_up_by_cash_or_cheque,8013
What is the basis of your exchange rates?,exchange_rate,316
My Google pay top up isn't working. Help.,apple_pay_or_google_pay,9746
I'm not able to verify my identity.,unable_to_verify_identity,3920
I need to cancel a transaction.,cancel_transfer,2132
There is an extra small charge on my card! What do I do?,extra_charge_on_statement,623
is there a limit for top up?,top_up_limits,2267
I'm not sure where my phone is.  Can someone else use the app?,lost_or_stolen_phone,5357
My salary comes in GBP can I change my options somewhere?,receiving_money,7399
How do I switch to a different currency?,exchange_via_app,1438
I am not satisfied with your company.  Close my account.,terminate_account,6190
The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,wrong_amount_of_cash_received,2419
Do you have an age requirement when opening an account with your service?,age_limit,1665
Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,cash_withdrawal_charge,9391
Why did my transfer get declined?,declined_transfer,5603
What should I do if I exceed my PIN tries?,pin_blocked,1735
